"NomBan","NomAlb","Descrip","Imagen","TipoAlb","EnLista","Anio","Mes","Dia","NumEscuchasMax","LinkSpotify","LinkAmazon","Duracion"
"Disturbed","The Sickness",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Dokken","Back for the Attack",NULL,NULL,NULL,"SI","1987",NULL,NULL,"0",NULL,NULL,NULL
"Dokken","Breaking the Chains",NULL,NULL,NULL,"SI","1981",NULL,NULL,"0",NULL,NULL,NULL
"Dokken","Tooth and Nail",NULL,NULL,NULL,"SI","1984",NULL,NULL,"0",NULL,NULL,NULL
"Dokken","Under Lock and Key",NULL,NULL,NULL,"SI","1985",NULL,NULL,"0",NULL,NULL,NULL
"Dope","Blood Money Part 1",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"Dope","Felons and Revolutionaries",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Dope","Group Therapy",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Dope","Life",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Dope","No Regrets",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Doro","Angels Never Die",NULL,NULL,NULL,"SI","1993",NULL,NULL,"0",NULL,NULL,NULL
"Doro","Calling the Wild",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Doro","Doro",NULL,NULL,NULL,"SI","1990",NULL,NULL,"0",NULL,NULL,NULL
"Doro","Fear No Evil",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Doro","Fight",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Doro","Force Majeure",NULL,NULL,NULL,"SI","1989",NULL,NULL,"0",NULL,NULL,NULL
"Doro","Love Me in Black",NULL,NULL,NULL,"SI","1998",NULL,NULL,"0",NULL,NULL,NULL
"Doro","Raise Your Fist",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Doro","Warrior Soul",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"DOWN","Down II: A Bustle in Your Hedgerow",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"DOWN","Down III: Over the Under",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"DOWN","NOLA",NULL,NULL,NULL,"SI","1995",NULL,NULL,"0",NULL,NULL,NULL
"Draconian","A Rose for the Apocalypse",NULL,NULL,NULL,"SI","2011",NULL,NULL,"0",NULL,NULL,NULL
"Draconian","Arcane Rain Fell",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Draconian","Sovran",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Draconian","The Burning Halo",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Draconian","Turning Season Within",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"Draconian","Where Lovers Mourn",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"DragonForce","Inhuman Rampage",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"DragonForce","Sonic Firestorm",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"DragonForce","The Power Within",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"DragonForce","Ultra Beatdown",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"DragonForce","Valley of the Damned",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Dream Theater","A Dramatic Turn of Events",NULL,NULL,NULL,"SI","2011",NULL,NULL,"0",NULL,NULL,NULL
"Dream Theater","Awake",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Dream Theater","Black Clouds & Silver Linings",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Dream Theater","Images and Words",NULL,NULL,NULL,"SI","1992",NULL,NULL,"0",NULL,NULL,NULL
"Dream Theater","Metropolis Pt. 2: Scenes from a Memory",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Dream Theater","Octavarium",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Dream Theater","Six Degrees of Inner Turbulence",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Dream Theater","Systematic Chaos",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Dream Theater","Train of Thought",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Drowning Pool","Desensitized",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Drowning Pool","Drowning Pool",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Drowning Pool","Full Circle",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Drowning Pool","Sinner",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Edge of Sanity","Crimson I",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Edge of Sanity","Crimson II",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Edge of Sanity","Infernal",NULL,NULL,NULL,"SI","1997",NULL,NULL,"0",NULL,NULL,NULL
"Edge of Sanity","Purgatory Afterglow",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Edge of Sanity","The Spectral Sorrows",NULL,NULL,NULL,"SI","1993",NULL,NULL,"0",NULL,NULL,NULL
"Edge of Sanity","Unorthodox",NULL,NULL,NULL,"SI","1992",NULL,NULL,"0",NULL,NULL,NULL
"Edguy","Hellfire Club",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Edguy","Mandrake",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Edguy","Rocket Ride",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Edguy","Theater of Salvation",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Edguy","Vain Glory Opera",NULL,NULL,NULL,"SI","1998",NULL,NULL,"0",NULL,NULL,NULL
"Electric Wizard","Black Masses",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Electric Wizard","Come My Fanatics…",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Electric Wizard","Dopethrone",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Electric Wizard","Let Us Pray",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Electric Wizard","Witchcult Today",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Electric Wizard","Wizard Bloody Wizard",NULL,NULL,NULL,"SI","2017",NULL,NULL,"0",NULL,NULL,NULL
"Eluveitie","Ategnatos",NULL,NULL,NULL,"SI","2019",NULL,NULL,"0",NULL,NULL,NULL
"Eluveitie","Everything Remains - As It Never Was",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Eluveitie","Evocation I: The Arcane Dominion",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Eluveitie","Evocation II: Pantheon",NULL,NULL,NULL,"SI","2017",NULL,NULL,"0",NULL,NULL,NULL
"Eluveitie","Helvetios",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Eluveitie","Origins",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"Eluveitie","Slania",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"Eluveitie","Spirit",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Elvenking","Era",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Elvenking","Heathenreel",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Elvenking","Red Silent Tides",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Elvenking","The Pagan Manifesto",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"Elvenking","The Scythe",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Elvenking","The Winter Wake",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Elvenking","Two Tragedy Poets ...And a Caravan of Weird Figures",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"Emperor","Anthems to the Welkin at Dusk",NULL,NULL,NULL,"SI","1997",NULL,NULL,"0",NULL,NULL,NULL
"Emperor","In the Nightside Eclipse",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Emperor","IX Equilibrium",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Ensiferum","Ensiferum",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Ensiferum","From Afar",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Ensiferum","Iron",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Ensiferum","One Man Army",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Ensiferum","Unsung Heroes",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Ensiferum","Victory Songs",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Enslaved","Axioma Ethica Odini",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Enslaved","Below the Lights",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Enslaved","E",NULL,NULL,NULL,"SI","2017",NULL,NULL,"0",NULL,NULL,NULL
"Enslaved","Eld",NULL,NULL,NULL,"SI","1997",NULL,NULL,"0",NULL,NULL,NULL
"Enslaved","Frost",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Enslaved","Isa",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Enslaved","RIITIIR",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Enslaved","Vertebrae",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"Enslaved","Vikingligr Veldi",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Entombed","Clandestine",NULL,NULL,NULL,"SI","1991",NULL,NULL,"0",NULL,NULL,NULL
"Entombed","Left Hand Path",NULL,NULL,NULL,"SI","1990",NULL,NULL,"0",NULL,NULL,NULL
"Entombed","Morning Star",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Entombed","Wolverine Blues",NULL,NULL,NULL,"SI","1993",NULL,NULL,"0",NULL,NULL,NULL
"Epica","Consign to Oblivion",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Epica","Design Your Universe",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Epica","Requiem for the Indifferent",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Epica","The Divine Conspiracy",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Epica","The Holographic Principle",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"Epica","The Phantom Agony",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Epica","The Quantum Enigma",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"Equilibrium","Armageddon",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"Equilibrium","Erdentempel",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"Equilibrium","Rekreatur",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Equilibrium","Renegades",NULL,NULL,NULL,"SI","2019",NULL,NULL,"0",NULL,NULL,NULL
"Equilibrium","Sagas",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"Equilibrium","Turis Fratyr",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Equilibrium","Waldschrein EP",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"Europe","On the Loose",NULL,NULL,NULL,"SI","1985",NULL,NULL,"0",NULL,NULL,NULL
"Europe","Out of This World",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"Europe","Prisoners in Paradise",NULL,NULL,NULL,"SI","1991",NULL,NULL,"0",NULL,NULL,NULL
"Europe","The Final Countdown",NULL,NULL,NULL,"SI","1986",NULL,NULL,"0",NULL,NULL,NULL
"Europe","Wings of Tomorrow",NULL,NULL,NULL,"SI","1984",NULL,NULL,"0",NULL,NULL,NULL
"Evanescence","Evanescence",NULL,NULL,NULL,"SI","2011",NULL,NULL,"0",NULL,NULL,NULL
"Evanescence","Fallen",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Evanescence","The Open Door",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Exhorder","Mourn the Southern Skies",NULL,NULL,NULL,"SI","2019",NULL,NULL,"0",NULL,NULL,NULL
"Exhorder","Slaughter in the Vatican",NULL,NULL,NULL,"SI","1990",NULL,NULL,"0",NULL,NULL,NULL
"Exhorder","The Law",NULL,NULL,NULL,"SI","1992",NULL,NULL,"0",NULL,NULL,NULL
"Exodus","Bonded by Blood",NULL,NULL,NULL,"SI","1985",NULL,NULL,"0",NULL,NULL,NULL
"Exodus","Exhibit B: The Human Condition",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Exodus","Fabulous Disaster",NULL,NULL,NULL,"SI","1989",NULL,NULL,"0",NULL,NULL,NULL
"Exodus","Force of Habit",NULL,NULL,NULL,"SI","1992",NULL,NULL,"0",NULL,NULL,NULL
"Exodus","Shovel Headed Kill Machine",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Exodus","Tempo of the Damned",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Exodus","The Atrocity Exhibition... Exhibit A",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Faith No More","Album of the Year",NULL,NULL,NULL,"SI","1997",NULL,NULL,"0",NULL,NULL,NULL
"Faith No More","Angel Dust",NULL,NULL,NULL,"SI","1992",NULL,NULL,"0",NULL,NULL,NULL
"Faith No More","King for a Day... Fool for a Lifetime",NULL,NULL,NULL,"SI","1995",NULL,NULL,"0",NULL,NULL,NULL
"Faith No More","The Real Thing",NULL,NULL,NULL,"SI","1989",NULL,NULL,"0",NULL,NULL,NULL
"Faith No More","We Care a Lot",NULL,NULL,NULL,"SI","1985",NULL,NULL,"0",NULL,NULL,NULL
"Falkenbach","...En Their Medh Riki Fara...",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Falkenbach","...Magni blandinn ok megintiri...",NULL,NULL,NULL,"SI","1998",NULL,NULL,"0",NULL,NULL,NULL
"Falkenbach","Asa",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"Falkenbach","Heralding - The Fireblade",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Falkenbach","Ok nefna tysvar Ty",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Falkenbach","Tiurida",NULL,NULL,NULL,"SI","2011",NULL,NULL,"0",NULL,NULL,NULL
"Fates Warning","Awaken the Guardian",NULL,NULL,NULL,"SI","1986",NULL,NULL,"0",NULL,NULL,NULL
"Fates Warning","Disconnected",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Fates Warning","Inside Out",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Fates Warning","No Exit",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"Fates Warning","Parallels",NULL,NULL,NULL,"SI","1991",NULL,NULL,"0",NULL,NULL,NULL
"Fates Warning","Perfect Symmetry",NULL,NULL,NULL,"SI","1989",NULL,NULL,"0",NULL,NULL,NULL
"Fates Warning","The Spectre Within",NULL,NULL,NULL,"SI","1985",NULL,NULL,"0",NULL,NULL,NULL
"Fear Factory","Archetype",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Fear Factory","Demanufacture",NULL,NULL,NULL,"SI","1995",NULL,NULL,"0",NULL,NULL,NULL
"Fear Factory","Digimortal",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Fear Factory","Genexus",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Fear Factory","Mechanize",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Fear Factory","Obsolete",NULL,NULL,NULL,"SI","1998",NULL,NULL,"0",NULL,NULL,NULL
"Fear Factory","Soul of a New Machine",NULL,NULL,NULL,"SI","1992",NULL,NULL,"0",NULL,NULL,NULL
"Fear Factory","The Industrialist",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Finntroll","Blodsvept",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"Finntroll","Jaktens tid",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Finntroll","Midnattens Widunder",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Finntroll","Nattfödd",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Finntroll","Nifelvind",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Finntroll","Ur jordens djup",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Five Finger Death Punch","A Decade of Destruction",NULL,NULL,NULL,"SI","2017",NULL,NULL,"0",NULL,NULL,NULL
"Five Finger Death Punch","American Capitalist",NULL,NULL,NULL,"SI","2011",NULL,NULL,"0",NULL,NULL,NULL
"Five Finger Death Punch","And Justice for None",NULL,NULL,NULL,"SI","2018",NULL,NULL,"0",NULL,NULL,NULL
"Five Finger Death Punch","Got Your Six",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Five Finger Death Punch","The Way of the Fist",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Five Finger Death Punch","The Wrong Side of Heaven and the Righteous Side of Hell, Volume 1",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"Five Finger Death Punch","War Is the Answer",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Gamma Ray","Heading for Tomorrow",NULL,NULL,NULL,"SI","1990",NULL,NULL,"0",NULL,NULL,NULL
"Gamma Ray","Land of the Free",NULL,NULL,NULL,"SI","1995",NULL,NULL,"0",NULL,NULL,NULL
"Gamma Ray","No World Order",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Gamma Ray","Power Plant",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Gamma Ray","Somewhere Out in Space",NULL,NULL,NULL,"SI","1997",NULL,NULL,"0",NULL,NULL,NULL
"Gamma Ray","To The Metal!",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Ghost","Infestissumam",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"Ghost","Meliora",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Ghost","Opus Eponymous",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Ghost","Popestar EP",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"Ghost","Prequelle",NULL,NULL,NULL,"SI","2018",NULL,NULL,"0",NULL,NULL,NULL
"Gloryhammer","Legends from Beyond the Galactic Terrorvortex",NULL,NULL,NULL,"SI","2019",NULL,NULL,"0",NULL,NULL,NULL
"Gloryhammer","Space 1992: Rise of the Chaos Wizards",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Gloryhammer","Tales from the Kingdom of Fife",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"Godflesh","A World Lit Only by Fire",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"Godflesh","Godflesh",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"Godflesh","Hymns",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Godflesh","Post Self",NULL,NULL,NULL,"SI","2017",NULL,NULL,"0",NULL,NULL,NULL
"Godflesh","Pure",NULL,NULL,NULL,"SI","1992",NULL,NULL,"0",NULL,NULL,NULL
"Godflesh","Selfless",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Godflesh","Streetcleaner",NULL,NULL,NULL,"SI","1989",NULL,NULL,"0",NULL,NULL,NULL
"Godsmack","Awake",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Godsmack","Faceless",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Godsmack","Godsmack",NULL,NULL,NULL,"SI","1998",NULL,NULL,"0",NULL,NULL,NULL
"Godsmack","IV",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Godsmack","The Oracle",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Gojira","From Mars to Sirius",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Gojira","L'Enfant Sauvage",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Gojira","Magma",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"Gojira","The Way of All Flesh",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"Gorgoroth","Ad Majorem Sathanas Gloriam",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Gorgoroth","Antichrist",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Gorgoroth","Incipit Satan",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Gorgoroth","Pentagram",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Gorgoroth","Quantos Possunt ad Satanitatem Trahunt",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Gorgoroth","Under the Sign of Hell",NULL,NULL,NULL,"SI","1997",NULL,NULL,"0",NULL,NULL,NULL
"Grave Digger","Ballads of a Hangman",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Grave Digger","Excalibur",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Grave Digger","Heart of Darkness",NULL,NULL,NULL,"SI","1995",NULL,NULL,"0",NULL,NULL,NULL
"Grave Digger","Heavy Metal Breakdown",NULL,NULL,NULL,"SI","1984",NULL,NULL,"0",NULL,NULL,NULL
"Grave Digger","The Clans Will Rise Again",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Grave Digger","Tunes of War",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Guns N' Roses","Appetite for Destruction",NULL,NULL,NULL,"SI","1987",NULL,NULL,"0",NULL,NULL,NULL
"Guns N' Roses","G N' R Lies",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"Guns N' Roses","Guns N' Roses",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"Guns N' Roses","Use Your Illusion I",NULL,NULL,NULL,"SI","1991",NULL,NULL,"0",NULL,NULL,NULL
"Guns N' Roses","Use Your Illusion II",NULL,NULL,NULL,"SI","1991",NULL,NULL,"0",NULL,NULL,NULL
"Halford","Crucible",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Halford","Halford IV - Made of Metal",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Halford","Live Insurrection",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Halford","Resurrection",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"HammerFall","Built to Last",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"HammerFall","Chapter V: Unbent, Unbowed, Unbroken",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"HammerFall","Crimson Thunder",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"HammerFall","Glory to the Brave",NULL,NULL,NULL,"SI","1997",NULL,NULL,"0",NULL,NULL,NULL
"HammerFall","Legacy of Kings",NULL,NULL,NULL,"SI","1998",NULL,NULL,"0",NULL,NULL,NULL
"HammerFall","No Sacrifice, No Victory",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"HammerFall","Renegade",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"HammerFall","rEvolution",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"HammerFall","Steel Meets Steel: Ten Years of Glory",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Hatebreed","Hatebreed",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Hatebreed","Perseverance",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Hatebreed","Satisfaction Is the Death of Desire",NULL,NULL,NULL,"SI","1997",NULL,NULL,"0",NULL,NULL,NULL
"Hatebreed","Supremacy",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Hatebreed","The Concrete Confessional",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"Hatebreed","The Divinity of Purpose",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"Hatebreed","The Rise of Brutality",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Heaven Shall Burn","Antigone",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
