ID;ALIMENTO;C3;C4;C5;C6;C7;C8;C9;C10
21065;FAST FOODS,BURRITO,W/BNS,CHS,&CHILI PEPPERS;197;55,77;9,91;6,84;25,35;;;2,14
21066;FAST FOODS,BURRITO,W/BF;238;49,61;12,09;9,46;26,6;;;2,24
21067;FAST FOODS,BURRITO,W/BF&CHILI PEPPERS;212;54,45;10,7;8,23;24,6;;;2,02
21068;FAST FOODS,BURRITO,W/BF,CHS,&CHILI PEPPERS;208;55,19;13,46;8,15;20,96;;;2,24
21069;FAST FOODS,BURRITO,W/FRUIT (APPL OR CHERRY);312;35,63;3,38;12,87;47,27;;;0,85
21070;FAST FOODS,CHIMICHANGA,W/BF;244;50,68;11,27;11,31;24,6;;;2,14
21071;FAST FOODS,CHIMICHANGA,W/BF&CHS;242;52,7;10,96;12,81;21,49;;;2,04
21072;FAST FOODS,CHIMICHANGA,W/BF&RED CHILI PEPPERS;223;54,24;9,53;10,07;24,09;;;2,07
21073;FAST FOODS,CHIMICHANGA,W/BF,CHS,&RED CHILI PEPPERS;202;59,19;8,15;9,75;21,26;;;1,65
21074;FAST FOODS,ENCHILADA,W/CHS;196;63,23;5,91;11,56;17,51;;;1,78
21075;FAST FOODS,ENCHILADA,W/CHS&BF;168;66,89;6,21;9,19;15,87;;;1,85
21076;FAST FOODS,ENCHIRITO,W/CHS,BF,&BNS;178;62,67;9,27;8,33;17,51;;;2,22
21077;FAST FOODS,FRIJOLES W/CHS;135;69,11;6,81;4,66;17,19;;;2,23
21078;FAST FOODS,NACHOS,W/CHS;306;40,45;8,05;16,77;32,15;;;2,58
21079;FAST FOODS,NACHOS,W/CHS&JALAPENO PEPPERS;298;42,7;8,24;16,74;29,45;;;2,87
21080;FAST FOODS,NACHOS,W/CHS,BNS,GROUND BF,&PEPPERS;223;55,96;7,76;12,04;21,89;;;2,35
21081;FAST FOODS,NACHOS,W/CINN&SUGAR;543;1,01;6,6;33,01;58,16;;;1,22
21082;FAST FOODS,TACO;216;58,4;12,08;12,02;15,63;;;1,87
21083;FAST FOODS,TACO SALAD;141;72,35;6,68;7,46;11,91;;;1,59
21084;FAST FOODS,TACO SALAD W/CHILI CON CARNE;111;76,79;6,67;5,03;10,18;;;1,33
21085;FAST FOODS,TOSTADA,W/BNS&CHS;155;66,24;6,67;6,85;18,42;;;1,83
21086;FAST FOODS,TOSTADA,W/BNS,BF,&CHS;148;70,44;7,15;7,53;13,18;;;1,7
21087;FAST FOODS,TOSTADA,W/BF&CHS;193;62,05;11,65;10,03;13,97;;;2,3
21088;TOSTADA WITH GUACAMOLE;138;72,51;4,78;8,91;12,27;;;1,53
21089;SANDWICHES&BURGERS,CHEESEBURGER,REG,SINGLE MEAT PATTY,PLN;313;37,3;14,48;14,85;31,13;;;2,24
21090;FAST FOODS,CHEESEBURGER,REG,SINGLE PATTY,W/CONDMNT;261;47,66;14,12;12,52;23,48;;;2,22
21091;FAST FOODS,CHEESEBURGER,REG,SINGLE PATTY,W/CONDMNT&VEG;233;55,2;11,58;12,85;18,27;;;2,1
21092;FAST FOODS,CHEESEBURGER,REG,DOUBLE PATTY,PLN;295;42,37;17,85;18,37;14,23;;;2,39
21093;FAST FOODS,CHEESEBURGER,REG,DOUBLE PATTY,W/CONDMNT&VEG;251;51,2;12,8;12,7;21,2;;;2,1
21094;FAST FOODS,CHEESEBURGER,REG,DOUBLE PATTY&BUN,PLN;288;43,4;13,83;13,51;27,66;;;1,6
21095;FAST FOODS,CHEESEBURGER,REG,DOUBLE PATTY&BUN,W/CONDMNT&VEG;285;46,56;13,04;15,47;23,3;;;1,63
21096;SANDWICHES&BURGERS,CHEESEBURGER,LRG,SINGLE MEAT PATTY,PLN;329;38,65;16,29;17,83;25,63;;;1,6
21097;SANDWICHES&BURGERS,CHSBURGER,LRG,SNGLE PATTY,W/BACON&CONDMNT;312;43,6;16,41;18,85;19,04;;;2,1
21098;FAST FOODS,CHEESEBURGER,LRG,SINGLE PATTY,W/CONDMNT&VEG;257;52,5;12,87;15,04;17,53;;;2,06
21099;FAST FOODS,CHEESEBURGER,LRG,SINGLE PATTY,W/HAM,CONDMNT&VEG;293;50,05;15,55;18,97;14,83;;;2,42
21100;FAST FOODS,CHEESEBURGER,LRG,DOUBLE PATTY,W/CONDMNT&VEG;273;51,09;14,72;16,92;15,37;;;1,9
21101;FAST FOODS,CHEESEBURGER,TRIPLE PATTY,PLN;262;54,1;18,44;16,76;8,78;;;1,91
21102;FAST FOODS,CHICK FILLET SNDWCH,PLN;283;47,31;13,25;16,18;21,26;;;2
21103;FAST FOODS,CHICK FILLET SNDWCH,W/CHS;277;46,01;12,9;17;18,24;;;2,1
21104;FAST FOODS,EGG&CHS SNDWCH;233;56,3;10,69;13,3;17,76;;;1,95
21105;FAST FOODS,FISH SNDWCH,W/TARTAR SAU;273;47,35;10,72;14,41;25,96;;;1,56
21106;FAST FOODS,FISH SNDWCH,W/TARTAR SAU&CHS;286;45,18;11,26;15,63;26,03;;;1,91
21107;FAST FOODS,HAMBURGER,REG,SINGLE PATTY,PLN;305;37,55;13,69;13,13;33,9;;;1,73
21108;FAST FOODS,HAMBURGER,REG,SINGLE PATTY,W/CONDMNT;257;44,91;11,62;9,22;32,31;6,320000172;2,2;2,1
21109;FAST FOODS,HAMBURGER,REG,SINGLE PATTY,W/CONDMNT&VEG;254;49,41;11,74;12,25;24,81;;;1,78
21110;FAST FOODS,HAMBURGER,REG,DOUBLE PATTY,PLN;309;41,1;17;15,85;24,39;;;1,65
21111;FAST FOODS,HAMBURGER,REG,DOUBLE PATTY,W/CONDMNT;268;50,51;14,8;15,1;18,02;;;1,57
21112;SANDWICHES&BURGERS,HAMBURGER,LRG,SINGLE MEAT PATTY,PLN;311;42,1;16,51;16,73;23,16;;;1,5
21113;SANDWICHES&BURGERS,HAMBURGER,LRG,SINGLE PATTY,W/CONDMNT&VEG;235;55,7;11,85;12,55;18,35;;;1,56
21114;FAST FOODS,HAMBURGER,LRG,DOUBLE PATTY,W/CONDMNT&VEG;239;53,74;15,17;11,75;17,82;;;1,52
21115;FAST FOODS,HAMBURGER,LRG,TRIPLE PATTY,W/CONDMNT;267;52,37;19,3;16,01;11,04;;;1,28
21116;FAST FOODS,HAM&CHS SNDWCH;241;50,8;14,17;10,6;22,84;;;1,59
21117;FAST FOODS,HAM,EGG,&CHS SNDWCH;243;51,15;13,46;11,4;21,64;;;2,35
21118;FAST FOODS,HOTDOG,PLAIN;247;53,96;10,6;14,84;18,4;;;2,2
21119;FAST FOODS,HOTDOG,W/CHILI;260;47,8;11,85;11,79;27,45;;;1,1
21120;FAST FOODS,HOTDOG,W/CORN FLR COATING (CORNDOG);263;46,7;9,6;10,8;31,88;;;1,02
21121;FAST FOODS,RST BF SNDWCH,PLN;249;48,64;15,47;9,9;24,06;;;1,93
21122;SANDWICHES&BURGERS,RST BF SNDWCH W/CHS;269;43,5;18,31;10,23;25,78;;;2,18
21123;SANDWICHES&BURGERS,STEAK SNDWCH;225;51,07;14,87;6,9;25,47;;;1,7
21124;FAST FOODS,SUBMARINE SNDWCH,W/COLD CUTS;200;57,8;9,58;8,17;22,39;;;2,07
21125;FAST FOODS,SUBMARINE SNDWCH,W/RST BF;190;58,97;13,26;6;20,51;;;1,27
21126;FAST FOODS,SUBMARINE SNDWCH,W/TUNA SALAD;228;54,31;11,6;10,93;21,63;;;1,53
21127;FAST FOODS,COLESLAW;148;74,02;1,47;11,08;12,88;;;0,55
21128;FAST FOODS,CORN ON THE COB W/BUTTER;106;72,05;3,06;2,35;21,88;;;0,65
21129;FAST FOODS,HUSH PUPPIES;329;32,29;6,25;14,86;44,74;;;1,86
21130;FAST FOODS,ONION RINGS,BREADED&FRIED;332;37,09;4,46;18,69;37,74;;;2,03
21131;FAST FOODS,POTATO,BKD&TOPPED W/CHS SAU;160;65,75;4,94;9,71;15,71;;;1,72
21132;FAST FOODS,POTATO,BKD&TOPPED W/CHS SAU&BACON;151;65,02;6,16;8,66;14,86;;;1,72
21133;FAST FOODS,POTATO,BKD&TOPPED W/CHS SAU&BROCCOLI;119;70,04;4,03;6,32;13,74;;;1,61
21134;FAST FOODS,POTATO,BKD&TOPPED W/CHS SAU&CHILI;122;70,08;5,88;5,53;14,14;;;1,79
21135;FAST FOODS,POTATO,BKD&TOPPED W/SOUR CRM&CHIVES;130;69,45;2,21;7,39;16,56;;;1,42
21138;FST FOODS, POTATO, FRNCH FRIED IN VEG OIL;319;39,76;3,76;17,05;37,51;0,689999998;3,5;1,92
21139;FAST FOODS,POTATO,MASHED;83;79,21;2,31;1,21;16,12;;;1,15
21140;SIDE DISHES,POTATO SALAD;114;78,73;1,53;6,03;13,53;;;0,18
21141;BURGER KING,VANILLA SHAKE;168;68,13;3,19;8,74;19,03;11,67000008;0;0,91
21202;FAST FOODS,HAMBURGER,LRG,SINGLE PATTY,W/CONDMNT;248;51,75;13,43;12,21;21,41;4,840000153;1,2;1,78
21224;PIZZA,CHS TOPPING,REG CRUST,FRZ,CKD;268;46,28;10,36;12,28;29,02;3,569999933;2,2;2,06
21225;PIZZA,CHS TOPPING,RISING CRUST,FRZ,CKD;260;43,46;12,37;8,78;32,91;5,090000153;2,5;2,48
21226;PIZZA,MEAT & VEG TOPPING,REG CRUST,FRZ,CKD;276;46,71;11,28;14,43;25,14;;2,2;2,44
21227;PIZZA,MEAT & VEG TOPPING,RISING CRUST,FRZ,CKD;271;44,24;12,63;11,75;28,78;;2,3;2,61
21228;McDONALD'S,  Hamburger;252;45,67;12,36;9,29;30,69;6,579999924;1,3;2,03
21229;FAST FOODS,CHICK,BREADED & FRIED,BNLESS PIECES,PLN;297;47,08;15,59;18,82;16,32;0,879999995;0,9;2,19
21230;MCDONALD'S,CRISPY CHICK SNDWCH;230;53,85;11,01;11,43;21,87;3,019999981;1,3;1,83
21231;MCDOANLD'S,CHICK MCGRILL SNDWCH;190;60,06;13,05;7,87;17,22;3,349999905;1,3;1,8
21232;MCDONALD'S, FLT-O-FSH;284;44,52;10,52;14,53;28,61;5,960000038;0,9;1,82
21233;MCDONALD'S, CHEESEBURGER;263;45;12,97;11,79;27,81;6,21999979;1,1;2,45
21234;MCDONALD'S,QUARTER POUNDER;244;50,37;14,1;11,55;22,17;5,130000114;1,6;1,81
21235;MCDONALD'S,QUARTER POUNDER W/ CHS;258;48,9;14,59;14,22;19,95;4,909999847;1,4;2,35
21237;MCDONALD'S,BIG MAC;257;51,3;11,82;14,96;20,08;3,970000029;1,6;1,87
21238;MCDONALD'S,FRENCH FR;307;39,76;3,38;15,77;39,8;0,170000002;4,1;1,29
21239;WENDY'S,CLASSIC SINGLE HAMBURGER,NO CHS;213;58,41;12,63;10,6;16,82;;1,3;1,54
21240;WENDY'S,CLASSIC SINGLE HAMBURGER,W/ CHS;221;57,5;14,87;11,6;14,2;;1,4;1,83
21241;WENDY'S,JR. HAMBURGER,WO/ CHS;243;48,25;12,62;8,75;28,45;;1,7;1,92
21242;WENDY'S,JR. HAMBURGER,W/ CHS;256;48,06;13,06;11,5;24,97;;1,4;2,41
21243;WENDY'S,CLASSIC DOUBLE,W/ CHS;241;55,84;16,52;14,2;11,71;;1,1;1,73
21244;WENDY'S,HOMESTYLE CHICK FILLET SNDWCH;214;54,94;13,78;8,1;21,55;;1,3;1,63
21245;WENDY'S,ULTIMATE CHICK GRILL SNDWCH;179;59,67;14,73;5;18,88;;1,1;1,72
21246;WENDY'S,CHICK NUGGETS;334;43,13;15,93;23,17;15,35;;1;2,41
21247;WENDY'S,FRENCH FR;319;38,81;3,89;16,23;39,44;;3,7;1,63
21248;WENDY'S,FROSTY DAIRY DSSRT;132;69,25;3,49;2,6;23,62;;3,3;1,04
21249;BURGER KING, French Fries;331;36,66;3,5;17,4;40,08;0,689999998;2,9;2,36
21250;BURGER KING, Hamburger;275;44,68;14,18;12,17;27,11;4,849999905;2;1,85
21251;BURGER KING, CHSBRGR;286;44,59;14,57;14,81;23,71;4,489999771;2,8;2,32
21252;BURGER KING, WHOPPER, no cheese;233;56,43;10,74;12,84;18,55;4,21999979;1,8;1,43
21253;BURGER KING, WHOPPER, with cheese;250;54,92;11,19;15,33;16,7;4,110000134;1;1,86
21254;Burger king, double whopper no cheese;252;55,29;13,94;15,66;13,74;3,519999981;1,4;1,37
21255;BURGER KING, DOUBLE WHOPPPER, with cheese;266;53,28;14,47;17,06;13,52;3,609999895;1,6;1,67
21256;BURGER KING, Chicken Tenders;289;46,06;17,25;16,67;17,41;0,119999997;2,3;2,61
21257;BURGER KING,CHICK WHOPPER SNDWCH;216;57,3;11,77;10,52;18,67;3,390000105;1,5;1,74
21259;BURGER KING,ORIGINAL CHICK SNDWCH;286;45,52;12,57;15,4;24,35;2,710000038;2,4;2,16
21260;TACO BELL,ORIGINAL TACO W/ BF;236;55,91;10,79;13,48;17,95;;3,6;1,87
21261;TACO BELL,SOFT TACO W/ BF;219;55,72;11,8;10,35;19,74;;2,6;2,4
21262;TACO BELL,SOFT TACO W/ CHICK;202;56,42;14,33;7,32;19,58;;1,8;2,33
21263;TACO BELL,SOFT TACO W/ STEAK;225;56,82;11,81;12,1;17,22;;1,6;2,05
21264;TACO BELL,BEAN BURRITO;204;55,06;7,9;6,85;27,77;;3,9;2,42
21265;TACO BELL,BURRITO SUPREME W/ BF;189;60,6;8,05;8,05;21,07;;3,2;2,22
21266;TACO BELL,BURRITO SUPREME W/ CHICK;179;61;9,84;6,42;20,51;;2,4;2,22
21267;TACO BELL,BURRITO SUPREME W/ STEAK;183;61,21;9,13;7,27;20,32;;2,4;2,06
21268;TACO BELL,NACHOS;366;34,29;5,15;22,17;36,38;;3,8;2,01
21269;TACO BELL,NACHOS SUPREME;246;53,78;7,59;13,65;23,09;;4,1;1,88
21270;TACO BELL,TACO SALAD;170;67,32;6,69;9,17;15,1;;3;1,71
21271;"PIZZA HUT 12"" CHS PIZZA,REG CRUST";271;43,29;11,93;10,89;31,22;3,369999886;1,8;2,67
21272;"PIZZA HUT 12"" CHS PIZZA,THICK CRUST";280;43,4;11,73;12,56;29,93;3,210000038;1,7;2,39
21273;"PIZZA HUT 12"" CHS PIZZA,THIN 'N CRISPY CRUST";303;38,77;15,29;14,1;28,64;2,670000076;1,6;3,2
21274;"PIZZA HUT 12"" PEPPERONI PIZZA,REG CRUST";280;41,35;12,86;11,38;31,55;3,670000076;1,7;2,87
21275;"PIZZA HUT 12"" PEPPERONI PIZZA,THICK CRUST";298;40,8;11,97;14,21;30,49;3,200000048;1,8;2,53
21276;"PIZZA HUT 12"" SUPER SUPREME PIZZA,REG CRUST";243;50,2;10,9;10,72;25,62;3,710000038;2;2,56
21277;"DOMINO'S 14"" Cheese Pizza, Classic Hand-Tossed Crust";257;44,3;10,98;8,39;34,45;3,569999933;1,4;1,87
21278;"DOMINO'S 14"" Cheese Pizza, Ultimate Deep Dish Crust";274;42,09;11,36;10,34;33,93;3,279999971;2,3;2,27
21279;"DOMINO'S 14"" Cheese Pizza, Crunchy Thin Crust";315;39,72;12,96;16,82;28,01;3,170000076;2,1;2,5
21280;"DOMINO'S 14"" Pepperoni Pizza, Classic Hand-Tossed Crust";270;43,45;11,6;10,54;32,29;3,450000048;1,5;2,13
21281;"DOMINO'S 14"" Pepperoni Pizza, Ultimate Deep Dish Crust";288;40,85;12,11;12,28;32,3;3,25999999;2,1;2,46
21282;"DOMINO'S 14"" EXTRAVAGANZZA FEAST Pizza";244;50,77;10,33;11,1;25,72;3,299999952;2;2,08
21283;"PAPA JOHN'S 14"" CHS PIZZA,ORIGINAL CRUST";260;44,16;11,53;9,25;32,74;5,320000172;1,9;2,32
21284;"PAPA JOHN'S 14"" PEPPERONI PIZZA,ORIGINAL CRUST";275;43,6;11,97;11,86;30,04;4,840000153;1,2;2,53
21285;"PAPA JOHN'S 14"" THE WORKS PIZZA,ORIGINAL CRUST";240;50,57;10,27;10,21;26,69;4,840000153;2,5;2,26
21286;"PAPA JOHN'S 14"" CHS PIZZA,THIN CRUST";295;43,3;12,29;15,66;26,26;3,849999905;2,3;2,48
21287;"LITTLE CAESARS 14"" ORIGINAL RND CHS PIZZA,REG CRUST";265;43,39;13,39;9,54;31,5;4,019999981;1,7;2,18
21288;"LITTLE CAESARS 14"" ORIGINAL RND PEPPERONI PIZZA,REG CRUST";273;42,57;13,59;10,5;31,01;3,75999999;1,7;2,33
21289;"LITTLE CAESARS 14"" ORIGINAL RND MEAT & VEG PIZZA,REG CRUST";243;51,1;12,12;11,35;23,1;3,74000001;2,1;2,32
21290;"LITTLE CAESARS 14"" CHS PIZZA,LRG DEEP DISH CRUST";263;44,9;12,63;10,22;30,1;3,660000086;1,3;2,16
21291;"LITTLE CAESARS 14"" PEPPERONI PIZZA,LRG DEEP DISH CRUST";265;44,98;12,93;10,81;29,03;3,390000105;1,5;2,25
21292;"LITTLE CAESARS 14"" CHS PIZZA,THIN CRUST";309;41,21;16,23;16,99;22,85;2,75999999;1,6;2,73
21293;"PIZZA HUT 14"" CHS PIZZA,REG CRUST";271;43,19;11,75;10,87;31,63;3,160000086;1,1;2,56
21294;"PIZZA HUT 14"" CHS PIZZA,THICK CRUST";280;43,25;12;12,42;29,96;2,599999905;0,9;2,38
21295;"PIZZA HUT 14"" CHS PIZZA,THIN 'N CRISPY CRUST";296;39,25;15,22;13,25;29,03;2,519999981;1,1;3,25
21296;"PIZZA HUT 14"" PEPPERONI PIZZA,REG CRUST";287;40,53;12,17;12,02;32,48;3,200000048;2,6;2,8
21297;"PIZZA HUT 14"" PEPPERONI PIZZA,THICK CRUST";298;40,98;12,24;14,38;29,87;2,420000076;1,5;2,52
21298;"PIZZA HUT 14"" SUPER SUPREME PIZZA,REG CRUST";248;49,15;11,34;10,95;26,01;3,039999962;2,3;2,53
21299;"FST FD, PZZA CHN, 14"" PZZA, CHS TPPING, REG CRUST";264;43,76;11,91;9,51;32,58;4,019999981;1,7;2,23
21300;"FAST FD,PIZZA CHAIN,14"" PIZZA,CHS TOPPING,THICK CRUST";272;43,41;12;10,99;31,33;3,180000067;1,8;2,27
21301;"FAST FD,PIZZA CHAIN,14"" PIZZA,CHS TOPPING,THIN CRUST";304;40,87;14,17;15,68;26,54;3,079999924;2;2,74
21302;"FAST FD,PIZZA CHAIN,14"" PIZZA,PEPPERONI TOPPING,REG CRUST";276;42,53;12,33;11,23;31,46;3,809999943;1,5;2,45
21303;"FAST FD,PIZZA CHAIN,14"" PIZZA,PEPPERONI TOPPING,THICK CRUST";284;42,27;12,43;12,49;30,4;3,019999981;1,8;2,41
21304;"FAST FD,PIZZA CHAIN,14"" PIZZA,MEAT & VEG TOPPING,REG CRUST";244;50,4;11,02;10,9;25,38;3,730000019;2,2;2,3
21305;Egg, Cheese and Sausage Griddle Cake Sandwich;291;47;10,77;17,74;22,05;7,900000095;0,6;2,43
21306;Sausage Griddle Cake Sandwich;318;40,11;8,41;17,76;31,25;11,22999954;1;2,47
21307;Egg, Cheese and Bacon Griddle Cake Sandwich;272;45,82;12,04;13,21;26,2;9,569999695;0,8;2,72
21308;MCDONALD'S,CHICK SELECTS PREMIUM BREAST STRIPS;286;44,48;17,46;16,28;19,32;0;0;2,45
21309;MCDONALD'S,CHICK MCNUGGETS;264;50,6;15,7;15,2;16;;0;2,5
21310;MCDONALD'S,BARBEQUE SAU;165;57,68;1,55;1,22;36,93;34,31000137;1,3;2,63
21311;MCDONALD'S,CREAMY RANCH SAU;468;41,36;1,11;52,03;3,49;3,450000048;0;2,01
21312;MCDONALD'S,HONEY;351;13,4;0,09;0;86,44;74,31999969;;0,07
21313;MCDONALD'S,HOT MUSTARD SAU;190;58,65;2,6;7,31;29,08;21,76000023;5;2,36
21314;MCDONALD'S,SPICY BUFFALO SAU;142;76;0,54;15,45;1,81;0;1,5;6,2
21315;MCDONALD'S,SWT 'N SOUR SAU;170;57,37;0,66;1,09;39,38;35,79000092;0;1,5
21316;MCDONALD'S,TANGY HONEY MUSTARD SAU;167;63;1,32;5,77;28,81;21,87999916;2,7;1,1
21317;MCDONALD'S,BISCUIT;345;30,21;6,24;15,36;44,93;2,319999933;1,5;3,26
21318;MCDONALD'S,DELUXE WARM CINN ROLL;367;24,97;5,62;16,24;51,8;22,22999954;2,5;1,37
21319;MCDONALD'S,HASH BROWNS;257;52,73;2,21;17,4;25,41;0,119999997;3,2;2,26
21320;MCDONALD'S,SCRMBLD EGGS;182;67,88;15,34;13,44;1,87;0,270000011;;1,46
21321;MCDONALD'S,HOTCAKES (PLAIN);228;48,24;6;5,84;38,27;8,840000153;1,4;1,65
21322;MCDONALD'S,WARM CINN ROLL;398;20,34;7,18;18,14;53,02;24,63999939;1,9;1,33
21323;MCDONALD'S,SAUSAGE PATTY;405;41,21;15,19;39,58;1,4;0,430000007;;2,62
21324;MCDONALD'S,BKD APPL PIE;323;36,98;3,07;15,66;43,62;17,25;2;0,67
21325;MCDONALD'S,MCDONALDLAND CHOC CHIP COOKIES;480;4,19;5,56;22,79;66,24;33,86000061;2;1,23
21326;MCDONALD'S,MCDONALDLAND COOKIES;447;3,97;6,56;15,35;72,75;24,12999916;1,6;1,37
21327;MCDONALD'S,BACON,EGG & CHS MCGRIDDLES;268;45,82;12,04;13,21;26,2;9,569999695;0,8;2,72
21328;MCDONALD'S,SAUSAGE MCGRIDDLES;312;40,11;8,41;17,76;31,25;11,22999954;1;2,47
21329;MCDONALD'S,SAUSAGE,EGG & CHS MCGRIDDLES;282;47;10,77;17,74;22,05;7,900000095;0,6;2,43
21330;MCDONALD'S,VANILLA TRIPLE THICK SHAKE;156;64,69;3,47;4,43;26,61;20,43000031;0;0,81
21331;MCDONALD'S,CHOC TRIPLE THICK SHAKE;163;62,98;3,69;4,51;27,87;23,62999916;0,2;0,95
21332;MCDONALD'S,STRAWBERRY TRIPLE THICK SHAKE;158;64,45;3,51;4,43;26,79;23,77000046;0;0,82
21333;MCDONALD'S,VANILLA RED FAT ICE CRM CONE;162;63,64;4,24;4,86;26,36;19,48999977;0,1;0,9
21334;MCDONALD'S,STRAWBERRY SUNDAE;158;64,02;3,19;3,95;28,09;25,31999969;0;0,75
21335;MCDONALD'S,HOT CARAMEL SUNDAE;188;57,27;3,58;4,89;33,36;23,54000092;0;0,9
21336;MCDONALD'S,HOT FUDGE SUNDAE;186;58,81;4,14;5,91;30,05;26,88999939;0,4;1,09
21337;MCDONALD'S,PNUTS (FOR SUNDAES);640;0,56;28,04;52,91;16,23;4,150000095;18,8;2,26
21338;MCDONALD'S,MCFLURRY W/ M&M'S CANDIES;177;61,74;4,02;6,46;26,82;24,37000084;0,2;0,96
21339;MCDONALD'S,MCFLURRY W/ OREO COOKIES;165;63,9;3,97;5,66;25,55;21,19000053;0,1;0,92
21340;MCDONALD'S,SAUSAGE BURRITO;262;49,41;11,54;15,15;21,39;1,25;1,1;2,52
21341;MCDONALD'S,BIG BRKFST;275;50,78;10,34;18,95;17,65;0,800000012;1;2,27
21342;MCDONALD'S,APPL DIPPERS;48;87,5;0;0;12,1;9,199999809;;0,4
21343;MCDONALD'S,LOFAT CARAMEL SAU;313;22,5;1,89;3,25;71,53;43,20999908;;0,82
21344;MCDONALD'S,DOUBLE CHEESEBURGER;265;47,77;14,89;14,97;19,83;4,659999847;0,8;2,58
21345;MCDONALD'S,DOUBLE QUARTER POUNDER W/ CHS;262;50,34;16,96;16,22;14,43;3,49000001;1;2,05
21346;MCDONALD'S,NEWMAN'S OWN COBB DRSNG;196;66,41;1,69;14,45;15,49;7,789999962;0,3;1,96
21347;MCDONALD'S,NEWMAN'S OWN CREAMY CAESAR DRSNG;319;54,9;3,56;31,5;6,85;3;0,1;3,19
21348;MCDONALD'S,NEWMAN'S OWN LOFAT BALSAMIC VINAIGRETTE;86;66,05;0,19;5,94;24,65;6,739999771;0,4;3,17
21349;MCDONALD'S,NEWMAN'S OWN RANCH DRSNG;313;51,35;2,62;26,57;16,75;6,570000172;0,3;2,71
21350;MCDONALD'S,BIG MAC (WITHOUT BIG MAC SAUCE);234;52,76;12,79;11,57;21,01;3,700000048;1,7;1,91
21351;MCDONALD'S,BIG 'N TASTY;226;57,71;10,64;13,68;16,6;3,789999962;1,4;1,37
21352;MCDONALD'S,BIG 'N TASTY (WITHOUT MAYONNAISE);192;60,77;11,25;9,11;17,44;3,960000038;1,5;1,42
21353;MCDONALD'S,BIG 'N TASTY W/ CHS;232;56,74;11;14,58;16,06;3,829999924;1,3;1,62
21354;MCDONALD'S,BIG 'N TASTY W/ CHS (WITHOUT MAYONNAISE);201;59,55;11,59;10,36;16,81;4;1,4;1,68
21355;MCDONALD'S,MCCHICKEN SNDWCH;289;44,97;10,17;16,21;26,86;3,769999981;0,8;1,78
21356;MCDONALD'S,MCCHICKEN SNDWCH (WITHOUT MAYONNAISE);240;48,64;11,11;9,02;29,31;4,050000191;0,9;1,92
21357;MCDONALD'S,EGG MCMUFFIN;210;55,7;12,78;8,35;20,71;2,019999981;1,1;2,46
21358;MCDONALD'S,SAUSAGE MCMUFFIN;323;39,4;12,83;20,19;24,77;1,950000048;1,4;2,82
21359;MCDONALD'S,SAUSAGE MCMUFFIN W/ EGG;272;50,31;12,71;17,26;17,4;1,590000033;1;2,34
21360;MCDONALD'S,BACON,EGG & CHS BISCUIT;304;42,14;13,55;18,4;22,74;1,879999995;0,7;3,17
21361;MCDONALD'S,SAUSAGE BISCUIT;368;34,17;9,63;25,42;27,78;1,570000052;0,9;2,99
21362;MCDONALD'S,SAUSAGE BISCUIT W/ EGG;311;44,48;11,37;21,92;19,72;1,169999957;0,6;2,51
21363;MCDONALD'S,DELUXE BRKFST;279;45,93;7,66;14,94;29,66;9,869999886;0,9;1,81
21364;MCDONALD'S,HOTCAKES & SAUSAGE;294;40,7;5,87;13,21;38,79;17,29999924;0,8;1,44
21365;MCDONALD'S,HOTCAKES (WITH 2 PATS MARGARINE & SYRUP);272;40,6;4,05;8,06;46,08;20,57999992;0,9;1,21
21366;MCDONALD'S,APPL DIPPERS W/ LOFAT CARAMEL SAU;111;72,16;0,45;0,77;26,12;17,21999931;;0,5
21367;MCDOANLD'S CHICK MCGRILL SNDWCH (WITHOUT MAYONNAISE);150;63,58;13,88;2,46;18,18;3,50999999;1,4;1,89
21368;MCDONALD'S,CRISPY CHICK SNDWCH (WITHOUT MAYONNAISE);194;56,85;11,68;6,43;23,12;3,150000095;1,4;1,92
21369;MCDONALD'S,FRUIT & WALNUT SALAD;118;75,95;1,81;5,05;16,6;12,44999981;;0,59
21370;MCDONALD'S,CAESAR SALAD W/ GRILLED CHICK;65;83,24;9,48;2,15;3,79;1,649999976;1,1;1,44
21371;MCDONALD'S,CAESAR SALAD W/ CRISPY CHICK;96;78,37;8,09;4,81;7,36;1,440000057;1,1;1,47
21372;MCDONALD'S,CAESAR SALAD WO/ CHICK;44;89,71;3,18;2,05;4,28;2,079999924;1,6;0,92
21373;MCDONALD'S,CALIFORNIA COBB SALAD W/ GRILLED CHICK;80;81,49;10,05;3,45;3,51;1,620000005;1,1;1,5
21374;MCDONALD'S,CALIFORNIA COBB SALAD W/ CRISPY CHICK;108;77,01;8,75;5,89;6,83;1,429999948;1,1;1,53
21375;MCDONALD'S,CALIFORNIA COBB SALAD WO/ CHICK;66;86,65;4,61;3,84;3,85;2;1,5;1,05
21376;MCDONALD'S,BACON RANCH SALAD W/ GRILLED CHICK;76;81,64;9,97;3,29;3,74;1,700000048;1,1;1,45
21377;MCDONALD'S,BACON RANCH SALAD W/ CRISPY CHICK;106;76,96;8,61;5,84;7,2;1,5;1;1,48
21378;MCDONALD'S,BACON RANCH SALAD WO/ CHICK;61;87,2;4,14;3,64;4,2;2,140000105;1,5;0,96
21379;MCDONALD'S,SIDE SALAD;20;93,93;1,03;0,19;4,3;2,24000001;1,6;0,54
